"","muID","time","timeup","module","round","prelimGain","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","stage","stage.1","step","round.1","timestamp","session","room","round_number","complete_rooms_module2","cheat","report.rate","age","gender","politics","trust","DictGive","role","other","risk1","risk2","risk3","risk4","risk5","risk6","risk7","risk8","risk9","risk10","integrity1","integrity2","integrity3","integrity4","integrity5","integrity6","integrity7","integrity8","integrity9","integrity10","auditRate","audited","taxBracket","report.rate.lab.online.sync","sample","treat","risk.pref","total.integrity"
"1047","AUQEO8KSZN2R4Y1D39X7","6566","false","Module2","3",1500,1630,10,0,"false",0,1500,30,"true","[objectObject]","[objectObject]",NA,"3","1489611439022","./data//room_1489610940008/memory_Module2_6.3.3.csv","room_1489610940008",3,FALSE,1,0,"20","F","3","A","400","B","AUPSVBTN5HCY9XGZ480J",0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,0.1,"false",1,0,"Online Sync",1,6,16
"1048","AUQEO8KSZN2R4Y1D39X7","5247","false","Module2","1",1200,1300,8,0,"false",0,1200,30,"true","[objectObject]","[objectObject]",NA,"1","1489611281935","./data//room_1489610940008/memory_Module2_6.3.1.csv","room_1489610940008",1,FALSE,1,0,"20","F","3","A","400","B","AUPSVBTN5HCY9XGZ480J",0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,0.1,"false",1,0,"Online Sync",1,6,16
"1049","AUQEO8KSZN2R4Y1D39X7","4318","false","Module2","7",1200,1080,8,600,"false",180,1020,30,"true","[objectObject]","[objectObject]",NA,"7","1489611766667","./data//room_1489610940008/memory_Module2_6.3.7.csv","room_1489610940008",7,FALSE,1,0.5,"20","F","3","A","400","B","AUPSVBTN5HCY9XGZ480J",0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,0.1,"false",1,0.5,"Online Sync",1,6,16
"1050","AUQG89CMDYW5BVISFANP","13386","false","Module2","1",2400,2449.5,16,240,"false",24,2376,10,"true","[objectObject]","[objectObject]",NA,"1","1488033076866","./data//room_1488032541425/memory_Module2_6.3.1.csv","room_1488032541425",1,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1051","AUQG89CMDYW5BVISFANP","4386","false","Module2","2",2550,2624.625,17,255,"false",25.5,2524.5,10,"true","[objectObject]","[objectObject]",NA,"2","1488033177839","./data//room_1488032541425/memory_Module2_6.3.2.csv","room_1488032541425",2,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1052","AUQG89CMDYW5BVISFANP","10852","false","Module2","5",2250,2315.625,15,225,"false",22.5,2227.5,10,"true","[objectObject]","[objectObject]",NA,"5","1488033528305","./data//room_1488032541425/memory_Module2_6.3.5.csv","room_1488032541425",5,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1053","AUQG89CMDYW5BVISFANP","1912","false","Module2","8",1950,1997.5,13,200,"false",20,1930,10,"true","[objectObject]","[objectObject]",NA,"8","1488033833506","./data//room_1488032541425/memory_Module2_6.3.8.csv","room_1488032541425",8,TRUE,1,0.102564102564103,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.102564102564103,"Online Sync",2,3,14
"1054","AUQG89CMDYW5BVISFANP","3707","false","Module2","10",2400,2439.5,16,240,"false",24,2376,10,"true","[objectObject]","[objectObject]",NA,"10","1488034009994","./data//room_1488032541425/memory_Module2_6.3.10.csv","room_1488032541425",10,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1055","AUQG89CMDYW5BVISFANP","11465","false","Module2","3",2400,2445.75,16,240,"false",24,2376,10,"true","[objectObject]","[objectObject]",NA,"3","1488033288910","./data//room_1488032541425/memory_Module2_6.3.3.csv","room_1488032541425",3,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1056","AUQG89CMDYW5BVISFANP","8175","false","Module2","9",2400,2443.25,16,240,"false",24,2376,10,"true","[objectObject]","[objectObject]",NA,"9","1488033931880","./data//room_1488032541425/memory_Module2_6.3.9.csv","room_1488032541425",9,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1057","AUQG89CMDYW5BVISFANP","6082","false","Module2","6",2100,2118,14,210,"false",21,2079,10,"true","[objectObject]","[objectObject]",NA,"6","1488033646596","./data//room_1488032541425/memory_Module2_6.3.6.csv","room_1488032541425",6,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1058","AUQG89CMDYW5BVISFANP","5409","false","Module2","4",2400,2435,16,300,"false",30,2370,10,"true","[objectObject]","[objectObject]",NA,"4","1488033398352","./data//room_1488032541425/memory_Module2_6.3.4.csv","room_1488032541425",4,TRUE,1,0.125,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.125,"Online Sync",2,3,14
"1059","AUQG89CMDYW5BVISFANP","6916","false","Module2","7",2550,2614.625,17,255,"false",25.5,2524.5,10,"true","[objectObject]","[objectObject]",NA,"7","1488033743382","./data//room_1488032541425/memory_Module2_6.3.7.csv","room_1488032541425",7,TRUE,1,0.1,"20","F","2","A","0","B","AUSKANGPEWVQRY4M8JF2",0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,"false",3,0.1,"Online Sync",2,3,14
"1060","AUQW8BLTYZ9GK7VFDCOM","2061","false","Module2","4",1350,1326.625,9,1350,"false",135,1215,10,"true","[objectObject]","[objectObject]",NA,"4","1488021780906","./data//room_1488021144832/memory_Module2_6.3.4.csv","room_1488021144832",4,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1061","AUQW8BLTYZ9GK7VFDCOM","2910","false","Module2","10",2100,1969.75,14,2100,"false",210,1890,10,"true","[objectObject]","[objectObject]",NA,"10","1488022246513","./data//room_1488021144832/memory_Module2_6.3.10.csv","room_1488021144832",10,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1062","AUQW8BLTYZ9GK7VFDCOM","2124","false","Module2","9",1200,1136.5,8,1200,"false",120,1080,10,"true","[objectObject]","[objectObject]",NA,"9","1488022174268","./data//room_1488021144832/memory_Module2_6.3.9.csv","room_1488021144832",9,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1063","AUQW8BLTYZ9GK7VFDCOM","17827","false","Module2","8",1650,1552.375,11,1650,"false",165,1485,10,"true","[objectObject]","[objectObject]",NA,"8","1488022106169","./data//room_1488021144832/memory_Module2_6.3.8.csv","room_1488021144832",8,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1064","AUQW8BLTYZ9GK7VFDCOM","3223","false","Module2","5",1500,1465.325,10,1500,"false",150,1350,10,"true","[objectObject]","[objectObject]",NA,"5","1488021865634","./data//room_1488021144832/memory_Module2_6.3.5.csv","room_1488021144832",5,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1065","AUQW8BLTYZ9GK7VFDCOM","6317","false","Module2","2",1350,1324,9,1350,"false",135,1215,10,"true","[objectObject]","[objectObject]",NA,"2","1488021629610","./data//room_1488021144832/memory_Module2_6.3.2.csv","room_1488021144832",2,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1066","AUQW8BLTYZ9GK7VFDCOM","6953","false","Module2","6",1950,1829.475,13,1950,"false",195,1755,10,"true","[objectObject]","[objectObject]",NA,"6","1488021947750","./data//room_1488021144832/memory_Module2_6.3.6.csv","room_1488021144832",6,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1067","AUQW8BLTYZ9GK7VFDCOM","4592","false","Module2","3",1350,1322.725,9,1350,"false",135,1215,10,"true","[objectObject]","[objectObject]",NA,"3","1488021704423","./data//room_1488021144832/memory_Module2_6.3.3.csv","room_1488021144832",3,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1068","AUQW8BLTYZ9GK7VFDCOM","6116","false","Module2","1",1500,1451.25,10,1500,"false",150,1350,10,"true","[objectObject]","[objectObject]",NA,"1","1488021553133","./data//room_1488021144832/memory_Module2_6.3.1.csv","room_1488021144832",1,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1069","AUQW8BLTYZ9GK7VFDCOM","2092","false","Module2","7",1200,1135.75,8,1200,"false",120,1080,10,"true","[objectObject]","[objectObject]",NA,"7","1488022016779","./data//room_1488021144832/memory_Module2_6.3.7.csv","room_1488021144832",7,TRUE,0,1,"18","M","2","B","0","A","AUMZO301CKS56HALGU8X",0,0,0,0,0,0,0,1,1,1,3,1,3,4,3,1,1,1,4,1,0,"false",3,1,"Online Sync",2,3,22
"1070","AURQ94J1EPG3M7YKV826","4697","false","Module2","6",2550,2551.25,17,0,"false",0,2550,10,"true","[objectObject]","[objectObject]",NA,"6","1488021565012","./data//room_1488020568626/memory_Module2_6.3.6.csv","room_1488020568626",6,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1071","AURQ94J1EPG3M7YKV826","5760","false","Module2","5",2550,2550,17,0,"false",0,2550,10,"true","[objectObject]","[objectObject]",NA,"5","1488021491234","./data//room_1488020568626/memory_Module2_6.3.5.csv","room_1488020568626",5,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1072","AURQ94J1EPG3M7YKV826","3745","false","Module2","4",2400,2401.25,16,0,"false",0,2400,10,"true","[objectObject]","[objectObject]",NA,"4","1488021401185","./data//room_1488020568626/memory_Module2_6.3.4.csv","room_1488020568626",4,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1073","AURQ94J1EPG3M7YKV826","6614","false","Module2","10",2550,2550,17,0,"false",0,2550,10,"true","[objectObject]","[objectObject]",NA,"10","1488021898959","./data//room_1488020568626/memory_Module2_6.3.10.csv","room_1488020568626",10,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1074","AURQ94J1EPG3M7YKV826","2504","false","Module2","8",2700,2702.5,18,0,"false",0,2700,10,"true","[objectObject]","[objectObject]",NA,"8","1488021734690","./data//room_1488020568626/memory_Module2_6.3.8.csv","room_1488020568626",8,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1075","AURQ94J1EPG3M7YKV826","2558","false","Module2","9",2550,2551.25,17,0,"false",0,2550,10,"true","[objectObject]","[objectObject]",NA,"9","1488021812218","./data//room_1488020568626/memory_Module2_6.3.9.csv","room_1488020568626",9,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1076","AURQ94J1EPG3M7YKV826","8709","false","Module2","2",2550,2551.25,17,0,"false",0,2550,10,"true","[objectObject]","[objectObject]",NA,"2","1488021215398","./data//room_1488020568626/memory_Module2_6.3.2.csv","room_1488020568626",2,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1077","AURQ94J1EPG3M7YKV826","4711","false","Module2","3",2400,2450,16,0,"false",0,2400,10,"true","[objectObject]","[objectObject]",NA,"3","1488021310810","./data//room_1488020568626/memory_Module2_6.3.3.csv","room_1488020568626",3,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1078","AURQ94J1EPG3M7YKV826","19555","false","Module2","1",2250,2146.25,15,2000,"false",200,2050,10,"true","[objectObject]","[objectObject]",NA,"1","1488021115733","./data//room_1488020568626/memory_Module2_6.3.1.csv","room_1488020568626",1,TRUE,1,0.888888888888889,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0.888888888888889,"Online Sync",2,5,19
"1079","AURQ94J1EPG3M7YKV826","2736","false","Module2","7",2700,2702.5,18,0,"false",0,2700,10,"true","[objectObject]","[objectObject]",NA,"7","1488021640688","./data//room_1488020568626/memory_Module2_6.3.7.csv","room_1488020568626",7,TRUE,1,0,"22","F","5","A","200","A","AU6JOQDNV0IL2ZHUF5XT",0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,1,1,1,1,3,0,"false",3,0,"Online Sync",2,5,19
"1080","AUS3D7TXELPZUGNMYH56","13030","false","Module2","4",1500,1489.375,10,1500,"false",150,1350,10,"true","[objectObject]","[objectObject]",NA,"4","1488027921528","./data//room_1488027281433/memory_Module2_6.3.4.csv","room_1488027281433",4,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1081","AUS3D7TXELPZUGNMYH56","2309","false","Module2","10",2100,2062.575,14,2100,"false",210,1890,10,"true","[objectObject]","[objectObject]",NA,"10","1488028360539","./data//room_1488027281433/memory_Module2_6.3.10.csv","room_1488027281433",10,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1082","AUS3D7TXELPZUGNMYH56","6712","false","Module2","2",1200,1223.75,8,1200,"false",120,1080,10,"true","[objectObject]","[objectObject]",NA,"2","1488027733695","./data//room_1488027281433/memory_Module2_6.3.2.csv","room_1488027281433",2,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1083","AUS3D7TXELPZUGNMYH56","2079","false","Module2","7",1950,1912.625,13,1950,"false",195,1755,10,"true","[objectObject]","[objectObject]",NA,"7","1488028140844","./data//room_1488027281433/memory_Module2_6.3.7.csv","room_1488027281433",7,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1084","AUS3D7TXELPZUGNMYH56","2794","false","Module2","5",1950,1905.5,13,1950,"false",195,1755,10,"true","[objectObject]","[objectObject]",NA,"5","1488027991717","./data//room_1488027281433/memory_Module2_6.3.5.csv","room_1488027281433",5,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1085","AUS3D7TXELPZUGNMYH56","2811","false","Module2","9",2100,2051.5,14,2100,"false",210,1890,10,"true","[objectObject]","[objectObject]",NA,"9","1488028290675","./data//room_1488027281433/memory_Module2_6.3.9.csv","room_1488027281433",9,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1086","AUS3D7TXELPZUGNMYH56","7727","false","Module2","1",1200,1188.125,8,1200,"false",120,1080,10,"true","[objectObject]","[objectObject]",NA,"1","1488027652076","./data//room_1488027281433/memory_Module2_6.3.1.csv","room_1488027281433",1,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1087","AUS3D7TXELPZUGNMYH56","1695","false","Module2","8",1650,1642.9,11,1650,"false",165,1485,10,"true","[objectObject]","[objectObject]",NA,"8","1488028217769","./data//room_1488027281433/memory_Module2_6.3.8.csv","room_1488027281433",8,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1088","AUS3D7TXELPZUGNMYH56","10940","false","Module2","6",1350,1354,9,1350,"false",135,1215,10,"true","[objectObject]","[objectObject]",NA,"6","1488028072634","./data//room_1488027281433/memory_Module2_6.3.6.csv","room_1488027281433",6,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1089","AUS3D7TXELPZUGNMYH56","6484","false","Module2","3",1200,1208.75,8,1200,"false",120,1080,10,"true","[objectObject]","[objectObject]",NA,"3","1488027811448","./data//room_1488027281433/memory_Module2_6.3.3.csv","room_1488027281433",3,TRUE,0,1,"26","F","6","A","500","A","AUXAJEYIGULW4DBHM3VP",0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,1,1,2,0,"false",3,1,"Online Sync",2,1,17
"1090","AUSKANGPEWVQRY4M8JF2","30004","false","Module2","4",1800,1785,12,800,"false",80,1720,10,"true","[objectObject]","[objectObject]",NA,"4","1488033422941","./data//room_1488032541425/memory_Module2_6.3.4.csv","room_1488032541425",4,TRUE,1,0.444444444444444,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0.444444444444444,"Online Sync",2,2,12
"1091","AUSKANGPEWVQRY4M8JF2","30004","false","Module2","5",1950,2038.125,13,0,"false",0,1950,10,"true","[objectObject]","[objectObject]",NA,"5","1488033547243","./data//room_1488032541425/memory_Module2_6.3.5.csv","room_1488032541425",5,TRUE,1,0,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0,"Online Sync",2,2,12
"1092","AUSKANGPEWVQRY4M8JF2","15125","false","Module2","6",1950,1989,13,0,"false",0,1950,10,"true","[objectObject]","[objectObject]",NA,"6","1488033655649","./data//room_1488032541425/memory_Module2_6.3.6.csv","room_1488032541425",6,TRUE,1,0,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0,"Online Sync",2,2,12
"1093","AUSKANGPEWVQRY4M8JF2","14800","false","Module2","10",1800,1813.5,12,500,"false",50,1750,10,"true","[objectObject]","[objectObject]",NA,"10","1488034021036","./data//room_1488032541425/memory_Module2_6.3.10.csv","room_1488032541425",10,TRUE,1,0.277777777777778,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0.277777777777778,"Online Sync",2,2,12
"1094","AUSKANGPEWVQRY4M8JF2","8187","false","Module2","9",1950,1937.25,13,800,"false",80,1870,10,"true","[objectObject]","[objectObject]",NA,"9","1488033930693","./data//room_1488032541425/memory_Module2_6.3.9.csv","room_1488032541425",9,TRUE,1,0.41025641025641,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0.41025641025641,"Online Sync",2,2,12
"1095","AUSKANGPEWVQRY4M8JF2","6070","false","Module2","3",1800,1779.75,12,900,"false",90,1710,10,"true","[objectObject]","[objectObject]",NA,"3","1488033283464","./data//room_1488032541425/memory_Module2_6.3.3.csv","room_1488032541425",3,TRUE,1,0.5,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0.5,"Online Sync",2,2,12
"1096","AUSKANGPEWVQRY4M8JF2","7803","false","Module2","8",2400,2367.5,16,1000,"false",100,2300,10,"true","[objectObject]","[objectObject]",NA,"8","1488033838585","./data//room_1488032541425/memory_Module2_6.3.8.csv","room_1488032541425",8,TRUE,1,0.416666666666667,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0.416666666666667,"Online Sync",2,2,12
"1097","AUSKANGPEWVQRY4M8JF2","9938","false","Module2","7",1950,1990.125,13,500,"false",50,1900,10,"true","[objectObject]","[objectObject]",NA,"7","1488033746375","./data//room_1488032541425/memory_Module2_6.3.7.csv","room_1488032541425",7,TRUE,1,0.256410256410256,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0.256410256410256,"Online Sync",2,2,12
"1098","AUSKANGPEWVQRY4M8JF2","10512","false","Module2","2",1500,1510.125,10,900,"false",90,1410,10,"true","[objectObject]","[objectObject]",NA,"2","1488033183815","./data//room_1488032541425/memory_Module2_6.3.2.csv","room_1488032541425",2,TRUE,1,0.6,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0.6,"Online Sync",2,2,12
"1099","AUSKANGPEWVQRY4M8JF2","25400","false","Module2","1",1650,1723.5,11,0,"false",0,1650,10,"true","[objectObject]","[objectObject]",NA,"1","1488033088797","./data//room_1488032541425/memory_Module2_6.3.1.csv","room_1488032541425",1,TRUE,1,0,"23","F","3","B","400","A","AUQG89CMDYW5BVISFANP",0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,1,0,"false",3,0,"Online Sync",2,2,12
"1100","AUSW1YLGHXQOTRK3N0EF","2685","false","Module2","6",1650,1953.75,11,0,"false",0,1650,30,"true","[objectObject]","[objectObject]",NA,"6","1488024538133","./data//room_1488023543219/memory_Module2_6.3.6.csv","room_1488023543219",6,TRUE,1,0,"24","M","1","A","100","A","AUUB86MPEWR4FXZT3OJH",0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,0,"false",1,0,"Online Sync",2,7,19
"1101","AUSW1YLGHXQOTRK3N0EF","4004","false","Module2","8",1800,2051.25,12,0,"false",0,1800,30,"true","[objectObject]","[objectObject]",NA,"8","1488024700637","./data//room_1488023543219/memory_Module2_6.3.8.csv","room_1488023543219",8,TRUE,1,0,"24","M","1","A","100","A","AUUB86MPEWR4FXZT3OJH",0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,0,"false",1,0,"Online Sync",2,7,19
"1102","AUSW1YLGHXQOTRK3N0EF","9791","false","Module2","1",1350,1380,9,900,"false",270,1080,30,"true","[objectObject]","[objectObject]",NA,"1","1488024142301","./data//room_1488023543219/memory_Module2_6.3.1.csv","room_1488023543219",1,TRUE,1,0.666666666666667,"24","M","1","A","100","A","AUUB86MPEWR4FXZT3OJH",0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,0,"false",1,0.666666666666667,"Online Sync",2,7,19
"1103","AUSW1YLGHXQOTRK3N0EF","13421","false","Module2","2",1500,1766.25,10,0,"false",0,1500,30,"true","[objectObject]","[objectObject]",NA,"2","1488024228058","./data//room_1488023543219/memory_Module2_6.3.2.csv","room_1488023543219",2,TRUE,1,0,"24","M","1","A","100","A","AUUB86MPEWR4FXZT3OJH",0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,0,"false",1,0,"Online Sync",2,7,19
"1104","AUSW1YLGHXQOTRK3N0EF","2312","false","Module2","4",1650,1933.125,11,0,"false",0,1650,30,"true","[objectObject]","[objectObject]",NA,"4","1488024374840","./data//room_1488023543219/memory_Module2_6.3.4.csv","room_1488023543219",4,TRUE,1,0,"24","M","1","A","100","A","AUUB86MPEWR4FXZT3OJH",0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,0,"false",1,0,"Online Sync",2,7,19
"1105","AUSW1YLGHXQOTRK3N0EF","2875","false","Module2","7",1650,1935,11,0,"false",0,1650,30,"true","[objectObject]","[objectObject]",NA,"7","1488024626445","./data//room_1488023543219/memory_Module2_6.3.7.csv","room_1488023543219",7,TRUE,1,0,"24","M","1","A","100","A","AUUB86MPEWR4FXZT3OJH",0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,0,"false",1,0,"Online Sync",2,7,19
"1106","AUSW1YLGHXQOTRK3N0EF","4173","false","Module2","5",1500,1687.5,10,0,"false",0,1500,30,"true","[objectObject]","[objectObject]",NA,"5","1488024454543","./data//room_1488023543219/memory_Module2_6.3.5.csv","room_1488023543219",5,TRUE,1,0,"24","M","1","A","100","A","AUUB86MPEWR4FXZT3OJH",0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,0,"false",1,0,"Online Sync",2,7,19
